  344,20130104,   17,  280,   30
  344,20130104,   18,  260,   30
  344,20130104,   19,  280,   30
  344,20130104,   20,  270,   30
  344,20130104,   21,  280,   30
  344,20130104,   22,  270,   30
  344,20130104,   23,  290,   40
  344,20130104,   24,  280,   30
  344,20130105,    1,  280,   30
  344,20130105,    2,  260,   20
  344,20130105,    3,  270,   20
  344,20130105,    4,  280,   30
  344,20130105,    5,  290,   40
  344,20130105,    6,  290,   30
  344,20130105,    7,  280,   30
  344,20130105,    8,  280,   30
  344,20130105,    9,  270,   30
  344,20130105,   10,  280,   40
  344,20130105,   11,  280,   40
  344,20130105,   12,  280,   30
  344,20130105,   13,  290,   30
  344,20130105,   14,  280,   30
  344,20130105,   15,  260,   30
  344,20130105,   16,  240,   20
  344,20130105,   17,  230,   20
  344,20130105,   18,  250,   20
  344,20130105,   19,  220,   20
  344,20130105,   20,  240,   30
  344,20130105,   21,  240,   40
  344,20130105,   22,  230,   30
  344,20130105,   23,  240,   30
  344,20130105,   24,  250,   30
  344,20130106,    1,  260,   30
  344,20130106,    2,  260,   30
  344,20130106,    3,  260,   40
  344,20130106,    4,  270,   30
  344,20130106,    5,  280,   30
  344,20130106,    6,  270,   30
  344,20130106,    7,  280,   40
  344,20130106,    8,  300,   40
  344,20130106,    9,  290,   30
  344,20130106,   10,  290,   30
  344,20130106,   11,  300,   30
  344,20130106,   12,  320,   30
  344,20130106,   13,  300,   20
  344,20130106,   14,  280,   30
  344,20130106,   15,  280,   40
  344,20130106,   16,  290,   30
  344,20130106,   17,  290,   30
  344,20130106,   18,  270,   20
  344,20130106,   19,  290,   10
  344,20130106,   20,  240,   20
  344,20130106,   21,  240,   30
  344,20130106,   22,  250,   40
  344,20130106,   23,  230,   30
  344,20130106,   24,  240,   40
  344,20130107,    1,  220,   30
  344,20130107,    2,  230,   30
  344,20130107,    3,  250,   30
  344,20130107,    4,  240,   20
  344,20130107,    5,  220,   20
  344,20130107,    6,  220,   20
  344,20130107,    7,  230,   40
  344,20130107,    8,  230,   40
  344,20130107,    9,  230,   50
  344,20130107,   10,  220,   40
  344,20130107,   11,  230,   60
  344,20130107,   12,  240,   70
  344,20130107,   13,  250,   50
  344,20130107,   14,  220,   50
  344,20130107,   15,  220,   50
  344,20130107,   16,  210,   50
  344,20130107,   17,  210,   40
  344,20130107,   18,  210,   50
  344,20130107,   19,  200,   50
  344,20130107,   20,  200,   40
  344,20130107,   21,  210,   50
  344,20130107,   22,  210,   50
  344,20130107,   23,  210,   50
  344,20130107,   24,  220,   50
  344,20130108,    1,  220,   60
  344,20130108,    2,  220,   50
  344,20130108,    3,  220,   50
  344,20130108,    4,  220,   50
  344,20130108,    5,  230,   50
  344,20130108,    6,  220,   50
  344,20130108,    7,  220,   50
  344,20130108,    8,  220,   50
  344,20130108,    9,  220,   50
  344,20130108,   10,  230,   50
  344,20130108,   11,  230,   50
  344,20130108,   12,  230,   60
  344,20130108,   13,  230,   60
  344,20130108,   14,  240,   50
  344,20130108,   15,  240,   60
  344,20130108,   16,  240,   60
  344,20130108,   17,  220,   50
  344,20130108,   18,  220,   50
  344,20130108,   19,  220,   70
  344,20130108,   20,  220,   60
  344,20130108,   21,  220,   70
  344,20130108,   22,  220,   70
  344,20130108,   23,  220,   60
  344,20130108,   24,  210,   50
  344,20130109,    1,  220,   50
  344,20130109,    2,  220,   60
  344,20130109,    3,  220,   60
  344,20130109,    4,  220,   60
  344,20130109,    5,  220,   60
  344,20130109,    6,  220,   60
  344,20130109,    7,  220,   60
  344,20130109,    8,  220,   70
  344,20130109,    9,  220,   60
  344,20130109,   10,  220,   60
  344,20130109,   11,  220,   60
  344,20130109,   12,  250,   50
  344,20130109,   13,  340,   30
  344,20130109,   14,  330,   40
  344,20130109,   15,  340,   50
  344,20130109,   16,  350,   40
  344,20130109,   17,  320,   20
  344,20130109,   18,  310,   10
  344,20130109,   19,  300,   20
  344,20130109,   20,  270,   20
  344,20130109,   21,  260,   20
  344,20130109,   22,  210,   20
  344,20130109,   23,  250,   20
  344,20130109,   24,  240,   30
  344,20130110,    1,  250,   20
  344,20130110,    2,  280,   30
  344,20130110,    3,  250,   30
  344,20130110,    4,  250,   30
  344,20130110,    5,  270,   20
  344,20130110,    6,  270,   20
  344,20130110,    7,  260,   20
  344,20130110,    8,  240,   30
  344,20130110,    9,  240,   30
  344,20130110,   10,  260,   20
  344,20130110,   11,  280,   20
  344,20130110,   12,  280,   40
  344,20130110,   13,  310,   40
  344,20130110,   14,  280,   30
  344,20130110,   15,  270,   30
  344,20130110,   16,  290,   30
  344,20130110,   17,  260,   30
  344,20130110,   18,  280,   30
  344,20130110,   19,  270,   30
  344,20130110,   20,  280,   30
  344,20130110,   21,  280,   30
  344,20130110,   22,   40,   30
  344,20130110,   23,   50,   50
  344,20130110,   24,   60,   60
  344,20130111,    1,   60,   60
  344,20130111,    2,   80,   60
  344,20130111,    3,   80,   50
  344,20130111,    4,   70,   30
  344,20130111,    5,   60,   20
  344,20130111,    6,  120,   10
  344,20130111,    7,  130,   10
  344,20130111,    8,  120,   10
  344,20130111,    9,   50,   10
  344,20130111,   10,  110,   10
  344,20130111,   11,  130,   30
  344,20130111,   12,  200,   20
  344,20130111,   13,   80,   10
  344,20130111,   14,  210,   20
  344,20130111,   15,  160,   30
  344,20130111,   16,  230,   30
  344,20130111,   17,  130,   20
  344,20130111,   18,  300,   10
  344,20130111,   19,  270,   10
  344,20130111,   20,    0,   10
  344,20130111,   21,  320,   10
  344,20130111,   22,  150,   10
  344,20130111,   23,  150,   20
  344,20130111,   24,  180,   10
  344,20130112,    1,  190,   20
  344,20130112,    2,  170,   20
  344,20130112,    3,  140,   30
  344,20130112,    4,  130,   20
  344,20130112,    5,  120,   20
  344,20130112,    6,  120,   30
  344,20130112,    7,  130,   30
  344,20130112,    8,  110,   30
  344,20130112,    9,  130,   40
  344,20130112,   10,  130,   40
  344,20130112,   11,  110,   40
  344,20130112,   12,  140,   50
  344,20130112,   13,  110,   50
  344,20130112,   14,  100,   50
  344,20130112,   15,   90,   60
  344,20130112,   16,   90,   60
  344,20130112,   17,   90,   60
  344,20130112,   18,   70,   50
  344,20130112,   19,   80,   50
  344,20130112,   20,   80,   60
  344,20130112,   21,   80,   50
  344,20130112,   22,   80,   50
  344,20130112,   23,   70,   50
  344,20130112,   24,   80,   50
  344,20130113,    1,   70,   40
  344,20130113,    2,   60,   40
  344,20130113,    3,   70,   50
  344,20130113,    4,   60,   40
  344,20130113,    5,   50,   40
  344,20130113,    6,   60,   40
  344,20130113,    7,   50,   40
  344,20130113,    8,   50,   30
  344,20130113,    9,   60,   40
  344,20130113,   10,   60,   40
  344,20130113,   11,   60,   50
  344,20130113,   12,   60,   50
  344,20130113,   13,   60,   60
  344,20130113,   14,   50,   60
  344,20130113,   15,   50,   60
  344,20130113,   16,   50,   60
  344,20130113,   17,   40,   40
  344,20130113,   18,   40,   40
  344,20130113,   19,   30,   30
  344,20130113,   20,  320,   20
  344,20130113,   21,   40,   20
  344,20130113,   22,   10,   20
  344,20130113,   23,   20,   20
  344,20130113,   24,   30,   10
  344,20130114,    1,  350,   10
  344,20130114,    2,   30,   20
  344,20130114,    3,  360,   10
  344,20130114,    4,   70,   10
  344,20130114,    5,   50,   10
  344,20130114,    6,   70,   10
  344,20130114,    7,   70,   10
  344,20130114,    8,  110,   20
  344,20130114,    9,  120,   20
  344,20130114,   10,  160,   20
  344,20130114,   11,  150,   30
  344,20130114,   12,  140,   30
  344,20130114,   13,  170,   40
  344,20130114,   14,  160,   40
  344,20130114,   15,  180,   40
  344,20130114,   16,  160,   40
  344,20130114,   17,  150,   40
  344,20130114,   18,  150,   50
  344,20130114,   19,  150,   60
  344,20130114,   20,  140,   60
  344,20130114,   21,  130,   60
  344,20130114,   22,  110,   60
  344,20130114,   23,  110,   70
  344,20130114,   24,  100,   70
  344,20130115,    1,  110,   80
  344,20130115,    2,  110,   80
  344,20130115,    3,  100,   70
  344,20130115,    4,  100,   70
  344,20130115,    5,   90,   60
  344,20130115,    6,   80,   50
  344,20130115,    7,   60,   60
  344,20130115,    8,   40,   60
  344,20130115,    9,   50,   50
  344,20130115,   10,   70,   50
  344,20130115,   11,   20,   40
  344,20130115,   12,   30,   40
  344,20130115,   13,   30,   40
  344,20130115,   14,   20,   30
  344,20130115,   15,   30,   40
  344,20130115,   16,   20,   50
  344,20130115,   17,   10,   40
  344,20130115,   18,   20,   40
  344,20130115,   19,   10,   30
  344,20130115,   20,  360,   30
  344,20130115,   21,  360,   30
  344,20130115,   22,  360,   20
  344,20130115,   23,  360,   20
  344,20130115,   24,    0,   10
  344,20130116,    1,  290,   10
  344,20130116,    2,  290,   10
  344,20130116,    3,  270,   10
  344,20130116,    4,  230,    0
  344,20130116,    5,    0,   10
  344,20130116,    6,  100,    0
  344,20130116,    7,   80,    0
  344,20130116,    8,    0,    0
  344,20130116,    9,    0,   10
  344,20130116,   10,   80,   10
  344,20130116,   11,   60,   20
  344,20130116,   12,   20,   20
  344,20130116,   13,   40,   20
  344,20130116,   14,   40,   20
  344,20130116,   15,   40,   30
  344,20130116,   16,   50,   20
  344,20130116,   17,   40,   20
  344,20130116,   18,   50,   20
  344,20130116,   19,   50,   10
  344,20130116,   20,   70,   10
  344,20130116,   21,   30,   10
  344,20130116,   22,   50,   10
  344,20130116,   23,   40,   10
  344,20130116,   24,   80,   20
  344,20130117,    1,   90,   20
  344,20130117,    2,  120,   10
  344,20130117,    3,    0,   10
  344,20130117,    4,   70,   10
  344,20130117,    5,   80,   20
  344,20130117,    6,  150,   10
  344,20130117,    7,  350,   10
  344,20130117,    8,   80,   20
  344,20130117,    9,  100,   30
  344,20130117,   10,   60,   20
  344,20130117,   11,   80,   20
  344,20130117,   12,  150,   20
  344,20130117,   13,   90,   10
  344,20130117,   14,   60,   10
  344,20130117,   15,  340,   10
  344,20130117,   16,   40,   10
  344,20130117,   17,   50,   20
  344,20130117,   18,   50,   10
  344,20130117,   19,   90,   20
  344,20130117,   20,   90,   20
  344,20130117,   21,   90,   10
  344,20130117,   22,   40,   10
  344,20130117,   23,  320,   10
  344,20130117,   24,   30,   10
  344,20130118,    1,    0,   10
  344,20130118,    2,   50,   10
  344,20130118,    3,   90,   20
  344,20130118,    4,  100,   30
  344,20130118,    5,  110,   30
  344,20130118,    6,  110,   30
  344,20130118,    7,  100,   30
  344,20130118,    8,  110,   40
  344,20130118,    9,  100,   40
  344,20130118,   10,  110,   40
  344,20130118,   11,  110,   50
  344,20130118,   12,  110,   60
  344,20130118,   13,  100,   60
  344,20130118,   14,  110,   50
  344,20130118,   15,  110,   50
  344,20130118,   16,   90,   40
  344,20130118,   17,   90,   50
  344,20130118,   18,   90,   50
  344,20130118,   19,   90,   50
  344,20130118,   20,  100,   50
  344,20130118,   21,  100,   60
  344,20130118,   22,  100,   60
  344,20130118,   23,   90,   70
  344,20130118,   24,   80,   70
  344,20130119,    1,   80,   60
  344,20130119,    2,   80,   60
  344,20130119,    3,   80,   60
  344,20130119,    4,   80,   70
  344,20130119,    5,   80,   60
  344,20130119,    6,   80,   70
  344,20130119,    7,   80,   70
  344,20130119,    8,   80,   80
  344,20130119,    9,   70,   80
  344,20130119,   10,   90,   80
  344,20130119,   11,  100,   70
  344,20130119,   12,   80,   70
  344,20130119,   13,   80,   80
  344,20130119,   14,   70,   80
  344,20130119,   15,   70,   70
  344,20130119,   16,   80,   70
  344,20130119,   17,   60,   70
  344,20130119,   18,   70,   70
  344,20130119,   19,   70,   70
  344,20130119,   20,   80,   70
  344,20130119,   21,   80,   80
  344,20130119,   22,   80,   70
  344,20130119,   23,   80,   80
  344,20130119,   24,   70,   70
  344,20130120,    1,   70,   80
  344,20130120,    2,   80,   70
  344,20130120,    3,   80,   70
  344,20130120,    4,   70,   70
  344,20130120,    5,   70,   70
  344,20130120,    6,   70,   90
  344,20130120,    7,   80,   70
  344,20130120,    8,   70,   80
  344,20130120,    9,   70,   80
  344,20130120,   10,   70,   90
  344,20130120,   11,   70,   90
  344,20130120,   12,   70,   90
  344,20130120,   13,   70,   80
  344,20130120,   14,   60,   70
  344,20130120,   15,   70,   70
  344,20130120,   16,   80,   70
  344,20130120,   17,   70,   70
  344,20130120,   18,   80,   70
  344,20130120,   19,   90,   70
  344,20130120,   20,   90,   70
  344,20130120,   21,   90,   70
  344,20130120,   22,  100,   50
  344,20130120,   23,  110,   60
  344,20130120,   24,  120,   40
  344,20130121,    1,  170,   50
  344,20130121,    2,  160,   50
  344,20130121,    3,  140,   40
  344,20130121,    4,  140,   50
  344,20130121,    5,  130,   40
  344,20130121,    6,  120,   40
  344,20130121,    7,  110,   40
  344,20130121,    8,  120,   40
  344,20130121,    9,  100,   40
  344,20130121,   10,  110,   40
  344,20130121,   11,  120,   40
  344,20130121,   12,  120,   30
  344,20130121,   13,  100,   30
  344,20130121,   14,  100,   30
  344,20130121,   15,  110,   40
  344,20130121,   16,  100,   40
  344,20130121,   17,   90,   40
  344,20130121,   18,   90,   40
  344,20130121,   19,   90,   40
  344,20130121,   20,  100,   30
  344,20130121,   21,   90,   30
  344,20130121,   22,  100,   40
  344,20130121,   23,   90,   30
  344,20130121,   24,   80,   30
  344,20130122,    1,   90,   30
  344,20130122,    2,   90,   30
  344,20130122,    3,  100,   30
  344,20130122,    4,   80,   30
  344,20130122,    5,   90,   30
  344,20130122,    6,  100,   30
  344,20130122,    7,   70,   30
  344,20130122,    8,   80,   20
  344,20130122,    9,   80,   30
  344,20130122,   10,   90,   40
  344,20130122,   11,   80,   40
  344,20130122,   12,   80,   40
  344,20130122,   13,   90,   30
  344,20130122,   14,   60,   30
  344,20130122,   15,   70,   30
  344,20130122,   16,   70,   30
  344,20130122,   17,   50,   30
  344,20130122,   18,   50,   30
  344,20130122,   19,   50,   20
  344,20130122,   20,   60,   20
  344,20130122,   21,   50,   30
  344,20130122,   22,   50,   20
  344,20130122,   23,   50,   20
  344,20130122,   24,   60,   20
  344,20130123,    1,   40,   20
  344,20130123,    2,   50,   30
  344,20130123,    3,   50,   30
  344,20130123,    4,   60,   30
  344,20130123,    5,   50,   20
  344,20130123,    6,   40,   10
  344,20130123,    7,   50,   20
  344,20130123,    8,   50,   20
  344,20130123,    9,   50,   20
  344,20130123,   10,   60,   30
  344,20130123,   11,   60,   40
  344,20130123,   12,   60,   30
  344,20130123,   13,   70,   30
  344,20130123,   14,   40,   30
  344,20130123,   15,   40,   30
  344,20130123,   16,   60,   30
  344,20130123,   17,   50,   40
  344,20130123,   18,   60,   40
  344,20130123,   19,   60,   40
  344,20130123,   20,   70,   40
  344,20130123,   21,   70,   40
  344,20130123,   22,   80,   40
  344,20130123,   23,   60,   40
  344,20130123,   24,   70,   50
  344,20130124,    1,   60,   30
  344,20130124,    2,   60,   50
  344,20130124,    3,   60,   50
  344,20130124,    4,   60,   50
  344,20130124,    5,   60,   40
  344,20130124,    6,   60,   40
  344,20130124,    7,   30,   30
  344,20130124,    8,   60,   40
  344,20130124,    9,   40,   30
  344,20130124,   10,   80,   20
  344,20130124,   11,   10,   10
  344,20130124,   12,   50,   30
  344,20130124,   13,   30,   20
  344,20130124,   14,   40,   40
  344,20130124,   15,   40,   40
  344,20130124,   16,   10,   20
  344,20130124,   17,   30,   20
  344,20130124,   18,   60,   30
  344,20130124,   19,   40,   20
  344,20130124,   20,  310,   10
  344,20130124,   21,  330,   10
  344,20130124,   22,  350,   20
  344,20130124,   23,    0,   10
  344,20130124,   24,  350,   10
  344,20130125,    1,    0,   10
  344,20130125,    2,    0,    0
  344,20130125,    3,    0,    0
  344,20130125,    4,    0,   10
  344,20130125,    5,   10,   10
  344,20130125,    6,    0,    0
  344,20130125,    7,   60,    0
  344,20130125,    8,  320,   10
  344,20130125,    9,    0,    0
  344,20130125,   10,  170,    0
  344,20130125,   11,  160,   30
  344,20130125,   12,  160,   30
  344,20130125,   13,  180,   30
  344,20130125,   14,  160,   40
  344,20130125,   15,  170,   30
  344,20130125,   16,  170,   30
  344,20130125,   17,  160,   60
  344,20130125,   18,  170,   60
  344,20130125,   19,  160,   60
  344,20130125,   20,  170,   70
  344,20130125,   21,  170,   70
  344,20130125,   22,  180,   70
  344,20130125,   23,  170,   70
  344,20130125,   24,  160,   70
  344,20130126,    1,  170,   70
  344,20130126,    2,  160,   70
  344,20130126,    3,  160,   70
  344,20130126,    4,  160,   70
  344,20130126,    5,  170,   70
  344,20130126,    6,  170,   60
  344,20130126,    7,  180,   60
  344,20130126,    8,  180,   60
  344,20130126,    9,  180,   60
  344,20130126,   10,  180,   60
  344,20130126,   11,  190,   60
  344,20130126,   12,  190,   60
  344,20130126,   13,  200,   60
  344,20130126,   14,  210,   60
  344,20130126,   15,  210,   60
  344,20130126,   16,  190,   50
  344,20130126,   17,  200,   50
  344,20130126,   18,  190,   60
  344,20130126,   19,  200,   60
  344,20130126,   20,  190,   50
  344,20130126,   21,  180,   60
  344,20130126,   22,  180,   50
  344,20130126,   23,  190,   60
  344,20130126,   24,  180,   70
  344,20130127,    1,  190,   70
  344,20130127,    2,  190,   80
  344,20130127,    3,  180,   80
  344,20130127,    4,  180,   80
  344,20130127,    5,  170,   70
  344,20130127,    6,  190,   80
  344,20130127,    7,  180,   80
  344,20130127,    8,  190,   90
  344,20130127,    9,  190,  100
  344,20130127,   10,  200,  100
  344,20130127,   11,  200,  100
  344,20130127,   12,  210,  100
  344,20130127,   13,  210,   90
  344,20130127,   14,  220,   80
  344,20130127,   15,  220,   80
  344,20130127,   16,  220,   70
  344,20130127,   17,  220,   60
  344,20130127,   18,  210,   50
  344,20130127,   19,  220,   60
  344,20130127,   20,  220,   60
  344,20130127,   21,  220,   80
  344,20130127,   22,  220,   70
  344,20130127,   23,  220,   60
  344,20130127,   24,  220,   60
  344,20130128,    1,  220,   60
  344,20130128,    2,  210,   60
  344,20130128,    3,  210,   50
  344,20130128,    4,  210,   50
  344,20130128,    5,  210,   50
  344,20130128,    6,  220,   70
  344,20130128,    7,  220,   80
  344,20130128,    8,  220,   60
  344,20130128,    9,  220,   60
  344,20130128,   10,  220,   70
  344,20130128,   11,  220,   60
  344,20130128,   12,  230,   60
  344,20130128,   13,  230,   70
  344,20130128,   14,  220,   80
  344,20130128,   15,  210,   70
  344,20130128,   16,  190,   60
  344,20130128,   17,  190,   70
  344,20130128,   18,  180,   90
  344,20130128,   19,  190,  100
  344,20130128,   20,  190,  110
  344,20130128,   21,  200,  110
  344,20130128,   22,  210,  120
  344,20130128,   23,  210,  110
  344,20130128,   24,  240,  120
  344,20130129,    1,  230,  110
  344,20130129,    2,  230,  110
  344,20130129,    3,  230,  110
  344,20130129,    4,  230,  110
  344,20130129,    5,  220,  120
  344,20130129,    6,  230,  110
  344,20130129,    7,  230,  100
  344,20130129,    8,  240,  100
  344,20130129,    9,  240,  100
  344,20130129,   10,  230,   90
  344,20130129,   11,  230,   80
  344,20130129,   12,  230,   70
  344,20130129,   13,  240,   90
  344,20130129,   14,  240,   90
  344,20130129,   15,  240,  100
  344,20130129,   16,  230,  110
  344,20130129,   17,  230,  120
  344,20130129,   18,  230,  130
  344,20130129,   19,  230,  120
  344,20130129,   20,  230,  130
  344,20130129,   21,  230,  130
  344,20130129,   22,  220,  130
  344,20130129,   23,  230,  140
  344,20130129,   24,  220,  130
  344,20130130,    1,  220,  120
  344,20130130,    2,  210,  100
  344,20130130,    3,  210,  110
  344,20130130,    4,  210,  110
  344,20130130,    5,  210,  110
  344,20130130,    6,  210,  100
  344,20130130,    7,  230,  100
  344,20130130,    8,  270,   80
  344,20130130,    9,  220,   40
  344,20130130,   10,  230,   60
  344,20130130,   11,  240,   80
  344,20130130,   12,  250,  100
  344,20130130,   13,  260,  110
  344,20130130,   14,  240,   80
  344,20130130,   15,  240,   90
  344,20130130,   16,  250,  110
  344,20130130,   17,  240,  110
  344,20130130,   18,  240,  110
  344,20130130,   19,  250,  110
  344,20130130,   20,  250,  110
  344,20130130,   21,  250,  120
  344,20130130,   22,  260,  110
  344,20130130,   23,  250,   90
  344,20130130,   24,  250,   90
  344,20130131,    1,  250,  100
  344,20130131,    2,  250,  100
  344,20130131,    3,  250,  100
  344,20130131,    4,  240,   80
  344,20130131,    5,  220,   80
  344,20130131,    6,  230,   90
  344,20130131,    7,  200,   80
  344,20130131,    8,  200,   90
  344,20130131,    9,  210,  100
  344,20130131,   10,  210,  100
  344,20130131,   11,  230,  120
  344,20130131,   12,  240,  120
  344,20130131,   13,  240,  130
  344,20130131,   14,  250,  110
  344,20130131,   15,  260,  110
  344,20130131,   16,  250,  110
  344,20130131,   17,  250,  100
  344,20130131,   18,  250,   90
  344,20130131,   19,  250,   80
  344,20130131,   20,  250,  100
  344,20130131,   21,  250,  100
  344,20130131,   22,  260,  100
  344,20130131,   23,  250,   90
  344,20130131,   24,  240,   80
  344,20130201,    1,  240,   80
  344,20130201,    2,  240,   80
  344,20130201,    3,  240,   70
  344,20130201,    4,  240,   80
  344,20130201,    5,  220,   70
  344,20130201,    6,  220,   70
  344,20130201,    7,  230,   70
  344,20130201,    8,  210,   70
  344,20130201,    9,  210,   50
  344,20130201,   10,  210,   60
  344,20130201,   11,  220,   50
  344,20130201,   12,  200,   30
  344,20130201,   13,  270,   10
  344,20130201,   14,  290,   20
  344,20130201,   15,  330,   30
  344,20130201,   16,  350,   40
  344,20130201,   17,  340,   30
  344,20130201,   18,  330,   30
  344,20130201,   19,  320,   20
  344,20130201,   20,  240,   10
  344,20130201,   21,  280,   20
  344,20130201,   22,  260,   20
  344,20130201,   23,  260,   20
  344,20130201,   24,  290,   30
  344,20130202,    1,  300,   40
  344,20130202,    2,  290,   30
  344,20130202,    3,  270,   30
  344,20130202,    4,  310,   40
  344,20130202,    5,  330,   50
  344,20130202,    6,  360,   80
  344,20130202,    7,   10,   80
  344,20130202,    8,  360,   60
  344,20130202,    9,  360,   60
  344,20130202,   10,  360,   60
  344,20130202,   11,  360,   70
  344,20130202,   12,  360,   60
  344,20130202,   13,  350,   70
  344,20130202,   14,  340,   80
  344,20130202,   15,  350,   80
  344,20130202,   16,  340,   70
  344,20130202,   17,  330,   70
  344,20130202,   18,  330,   60
  344,20130202,   19,  320,   60
  344,20130202,   20,  330,   60
  344,20130202,   21,  340,   60
  344,20130202,   22,  320,   30
  344,20130202,   23,  330,   40
  344,20130202,   24,  320,   40
  344,20130203,    1,  300,   30
  344,20130203,    2,  320,   30
  344,20130203,    3,  340,   30
  344,20130203,    4,  290,   20
  344,20130203,    5,  270,   30
  344,20130203,    6,  240,   30
  344,20130203,    7,  250,   30
  344,20130203,    8,  250,   50
  344,20130203,    9,  250,   60
  344,20130203,   10,  240,   80
  344,20130203,   11,  240,   80
  344,20130203,   12,  230,   90
  344,20130203,   13,  220,   90
  344,20130203,   14,  230,  100
  344,20130203,   15,  250,  100
  344,20130203,   16,  250,   90
  344,20130203,   17,  250,   80
  344,20130203,   18,  250,   80
  344,20130203,   19,  250,   80
  344,20130203,   20,  260,   60
  344,20130203,   21,  260,   50
  344,20130203,   22,  250,   60
  344,20130203,   23,  240,   70
  344,20130203,   24,  240,   60
  344,20130204,    1,  250,   70
  344,20130204,    2,  250,   60
  344,20130204,    3,  240,   60
  344,20130204,    4,  250,   70
  344,20130204,    5,  250,   70
  344,20130204,    6,  250,   80
  344,20130204,    7,  250,   80
  344,20130204,    8,  260,   80
  344,20130204,    9,  260,   80
  344,20130204,   10,  280,   90
  344,20130204,   11,  300,   90
  344,20130204,   12,  280,   80
  344,20130204,   13,  280,   80
  344,20130204,   14,  270,   90
  344,20130204,   15,  260,   70
  344,20130204,   16,  250,   70
  344,20130204,   17,  250,   80
  344,20130204,   18,  240,   70
  344,20130204,   19,  240,   80
  344,20130204,   20,  250,   80
  344,20130204,   21,  250,   80
  344,20130204,   22,  240,   70
  344,20130204,   23,  240,   80
  344,20130204,   24,  240,  100
  344,20130205,    1,  240,   90
  344,20130205,    2,  230,   90
  344,20130205,    3,  220,   90
  344,20130205,    4,  220,   90
  344,20130205,    5,  240,   60
  344,20130205,    6,  260,   60
  344,20130205,    7,  280,   80
  344,20130205,    8,  270,   80
  344,20130205,    9,  270,   90
  344,20130205,   10,  270,   90
  344,20130205,   11,  260,   90
  344,20130205,   12,  260,   90
  344,20130205,   13,  260,   80
  344,20130205,   14,  260,   80
  344,20130205,   15,  260,   80
  344,20130205,   16,  250,   70
  344,20130205,   17,  240,   50
  344,20130205,   18,  220,   50
  344,20130205,   19,  190,   40
  344,20130205,   20,  200,   40
  344,20130205,   21,  190,   50
  344,20130205,   22,  200,   60
  344,20130205,   23,  180,   60
  344,20130205,   24,  170,   70
  344,20130206,    1,  190,   60
  344,20130206,    2,  190,   40
  344,20130206,    3,  280,   20
  344,20130206,    4,   20,   20
  344,20130206,    5,   50,   50
  344,20130206,    6,   40,   60
  344,20130206,    7,   20,   60
  344,20130206,    8,   20,   70
  344,20130206,    9,   10,   50
  344,20130206,   10,   10,   40
  344,20130206,   11,  350,   40
